State,District,Location,Longitude,Latitude,Cd,Cr,Cu,Pb,Mn,Ni,Fe,Zn
Assam,Golaghat,Dakkhin Hengra,94.061400,26.597800,0.444000,0.387000,0.345708,1.594000,0.013000,1.636000,0.759000,0.141000
Assam,Golaghat,Garampani,93.880600,26.392500,0.448000,0.364000,0.429511,0.566000,0.087000,1.520000,0.834000,0.075000
Assam,Golaghat,Haldibari Burhi Aai,93.325800,26.587200,0.449000,0.380000,0.138022,1.013000,0.043000,1.451000,0.909000,0.080000
Assam,Golaghat,Upper Merapani,94.136400,26.520000,0.472000,0.380000,0.110294,0.071000,0.034000,1.554000,1.066000,0.172000
Assam,Hailakandi,Katlicherra New,92.641100,24.461900,0.412000,0.364000,0.287231,1.109000,0.012000,1.581000,1.001000,0.181000
Assam,Hailakandi,Burakhai,92.691400,24.629200,0.420000,0.026000,0.636705,1.480000,0.034000,1.628000,1.152000,0.104000
Assam,Hailakandi,Lala,92.561900,24.597800,0.449000,0.398000,0.658626,0.537000,0.078000,1.617000,0.909000,0.089000
Assam,Hojai,Lanka,92.950800,25.921400,0.460000,0.209000,0.278862,0.566000,0.014000,1.636000,1.062000,0.133000
Assam,Hojai,Zebra Khua,92.808600,26.138600,0.425000,0.361000,0.165554,1.323000,0.043000,1.636000,1.028000,0.127000
Assam,Jorhat,Kokilamukh,94.167800,26.819400,0.434000,0.134000,0.108471,0.537000,0.087000,1.808000,0.801000,0.181000
Assam,Jorhat,Kunwari Pukhuri,94.207200,26.698300,0.398000,0.369000,0.113737,1.422000,0.013000,1.626000,0.701000,0.079000
Assam,Kamrup,Boko,91.245000,25.983300,0.472000,0.369000,0.261831,0.571000,0.002000,1.558000,1.135000,0.055000
Assam,Kamrup,Chhaygaon,91.359700,26.041100,0.444000,0.209000,0.395772,0.541000,0.042000,1.562000,0.834000,0.237000
Assam,Kamrup,Rani Ii,91.606100,26.065100,0.449000,0.026000,0.099390,0.043000,0.013000,1.563000,1.840000,0.256000
Assam,Kamrup,Abhaypur,91.553900,26.254200,0.452000,0.209000,0.065936,0.537000,0.012000,1.626000,1.014000,0.218000
Assam,Kamrup,Dhobartari,91.690400,26.247900,0.604000,0.376000,0.180953,0.396000,0.043000,1.617000,1.135000,0.120000
Assam,Kamrup,Kachkatc,91.964300,26.117500,0.400000,0.230000,0.294049,1.109000,0.019000,1.545000,1.227000,0.172000
Assam,Kamrup,Khetri Ii,92.082200,26.113500,0.420000,0.401000,0.121099,1.107000,0.011000,1.626000,0.909000,0.133000
Assam,Kamrup,Rangia,91.623900,26.437500,0.412000,0.410000,0.067399,0.019000,0.014000,1.808000,1.224000,0.104000
Assam,Kamrup,Sualkuchi,91.570800,26.167200,0.505000,0.216000,0.516936,1.480000,0.010000,1.520000,1.194000,0.184000
Assam,Kamrup,Topatoli N/Bamfo,92.138300,26.103300,0.379000,0.364000,0.671179,1.650000,0.010000,1.508000,1.123000,0.237000
Assam,Karimganj,Badarpur,92.597200,24.871100,0.472000,0.373000,0.229190,2.507000,0.067000,1.551000,1.194000,0.262000
Assam,Karimganj,Sarkaribari,92.412200,24.565000,0.434000,0.189000,0.429112,1.109000,0.056000,1.636000,1.001000,0.237000
Assam,Karimganj,Hatikira,92.318100,24.461100,0.398000,0.271000,0.489837,0.245000,0.078000,1.563000,1.135000,0.080000
Assam,Karimganj,Kalinagar,92.483600,24.584200,0.434000,0.209000,0.133570,1.323000,0.078000,1.508000,0.834000,0.262000
Assam,Karimganj,Kayasthagram,92.446100,24.720600,0.362000,0.104000,0.396918,1.107000,0.042000,1.626000,0.909000,0.218000
Assam,Karimganj,Karimganj,92.363900,24.864700,0.398000,0.364000,0.690343,1.422000,0.019000,1.607000,1.066000,0.047000
Assam,Karimganj,Dhaulia,92.362200,24.623900,0.474000,0.401000,0.255948,0.566000,0.025000,1.508000,1.220000,0.120000
Assam,Karimganj,Patharkandi,92.320600,24.594400,0.400000,0.362000,0.675877,0.043000,0.010000,1.551000,1.152000,0.075000
Assam,Karimganj,Dengarbond,92.548100,24.918300,0.403000,0.401000,0.720355,0.043000,0.013000,1.520000,1.751000,0.049000
Assam,Karimganj,Mahakul,92.841900,25.400300,0.604000,0.401000,0.581772,1.480000,0.013000,1.563000,1.135000,0.089000
Assam,Karimganj,Rangamati,92.495600,24.481700,0.452000,0.361000,0.297994,0.566000,0.025000,1.545000,1.123000,0.153000
Assam,Morigaon,Baghara,92.275800,26.226700,0.398000,0.379000,0.314362,2.348000,0.087000,1.563000,1.043000,0.218000
Assam,Morigaon,Jagiroad,92.194700,26.120000,0.425000,0.134000,0.428740,0.961000,0.013000,1.554000,1.220000,0.079000
Assam,Morigaon,Silsang Namghar,92.350800,26.121700,0.505000,0.230000,0.118659,1.422000,0.025000,1.659000,0.896000,0.069000
Assam,Nagaon,Bamuni,92.801100,26.300000,0.408000,0.271000,0.081526,0.537000,0.014000,1.603000,1.308000,0.075000
Assam,Nagaon,Bichamari,92.460000,26.401400,0.507000,0.026000,0.797729,1.112000,0.019000,1.562000,0.834000,0.237000
Assam,Nagaon,Doboka,92.888100,26.131900,0.425000,0.401000,0.315999,1.650000,0.010000,1.657000,1.081000,0.075000
Assam,Nagaon,Haldiati Sub Bt,92.943300,26.172500,0.505000,0.266000,0.706223,1.422000,0.019000,1.562000,1.227000,0.055000
Assam,Nagaon,Kathiatoli,92.736000,26.188300,0.448000,0.403000,0.287290,1.013000,0.042000,1.554000,0.704000,0.309000
Assam,Nagaon,Naderigaon/ Basin Dicate,92.656900,26.159200,0.448000,0.369000,0.423546,1.650000,0.006000,1.551000,1.751000,0.098000
Assam,Nagaon,Phulaguri,93.085300,26.575300,0.398000,0.243000,0.283844,1.650000,0.014000,1.636000,1.062000,0.079000
Assam,Nalbari,Athiabari,91.276700,26.598500,0.379000,0.376000,0.758695,0.302000,0.034000,1.545000,0.955000,0.104000
Assam,Nalbari,Daulasal,91.229300,26.269500,0.403000,0.209000,0.645156,1.112000,0.043000,1.636000,2.215000,0.104000
Assam,Nalbari,Tihu,91.269200,26.475100,0.451000,0.403000,0.753539,0.961000,0.043000,1.617000,1.220000,0.049000
Assam,Sonitpur,Barchola,92.380300,26.605300,0.425000,0.361000,0.743076,0.728000,0.008000,1.551000,0.801000,0.079000
Assam,Sonitpur,Chaduar,92.780200,26.854600,0.507000,0.376000,0.025906,0.019000,0.014000,1.581000,0.801000,0.080000
Assam,Sonitpur,Dekhiajuli,92.470800,26.703100,0.412000,0.104000,0.657329,1.633000,0.013000,1.636000,0.701000,0.109000
Assam,Sonitpur,Garumari,92.771600,26.571300,0.604000,0.266000,0.775281,1.422000,0.010000,1.581000,1.220000,0.052000
Assam,Sonitpur,Tupia,92.911100,26.799000,0.398000,0.364000,0.026730,0.566000,0.002000,1.554000,1.152000,0.262000
Assam,Tezpur,Tezpur,92.380200,26.605400,0.412000,0.369000,0.563604,0.019000,0.013000,1.492000,0.759000,0.256000
Assam,Tinsukia,Panitola,95.254500,27.495400,0.510000,0.216000,0.190039,1.109000,0.010000,1.617000,0.701000,0.075000
Assam,Tinsukia,Tinsukia,95.351900,27.484900,0.403000,0.185000,0.510553,0.566000,0.014000,1.651000,1.308000,0.120000
Assam,Tinsukia,Kumsang Selenguri,95.633100,27.619700,0.425000,0.185000,0.356620,1.480000,0.087000,1.636000,1.308000,0.141000
Assam,Tinsukia,Borgolai,95.713000,27.277500,0.408000,0.182000,0.442882,2.507000,0.034000,1.628000,1.840000,0.120000
Assam,Tinsukia,Digboi,95.615400,27.380300,0.452000,0.376000,0.720364,0.019000,0.019000,1.554000,0.896000,0.153000
Assam,Tinsukia,Jagun,95.903600,27.383000,0.354000,0.266000,0.161535,0.019000,0.087000,1.562000,0.701000,0.055000
Assam,Tinsukia,Lekhapani,95.818100,27.319700,0.412000,0.364000,0.009891,1.112000,0.013000,1.628000,1.123000,0.218000
Assam,Tinsukia,Tirap Gate,95.848300,27.333100,0.472000,0.379000,0.228874,2.507000,0.087000,1.543000,1.001000,0.153000
Assam,Udalguri,Hatitopagaon,92.309500,26.851700,0.505000,0.069000,0.316634,0.537000,0.078000,1.603000,0.704000,0.048000
Assam,Udalguri,Kachabil,91.912800,26.751700,0.362000,0.387000,0.078574,0.571000,0.013000,1.583000,1.001000,0.069000
Assam,Udalguri,Rowta Chariali,92.205600,26.711700,0.370000,0.369000,0.607595,0.915000,0.008000,1.461000,0.801000,0.075000
Assam,Udalguri,Token Katta,91.914500,26.634900,0.604000,0.209000,0.669581,1.013000,0.010000,1.659000,1.081000,0.218000
Assam,West Karbi Anglong,Boithalangsu,92.597800,25.972800,0.459000,0.380000,0.356883,0.541000,0.010000,1.657000,1.152000,0.184000
Assam,West Karbi Anglong,Donkamokam,92.710000,25.932800,0.444000,0.362000,0.771934,0.245000,0.011000,1.508000,1.224000,0.184000
Assam,West Karbi Anglong,Kalonga,92.767800,25.861700,0.403000,0.380000,0.640692,0.961000,0.067000,1.617000,1.840000,0.058000
Assam,West Karbi Anglong,Kheronighat,92.884200,25.847500,0.370000,0.361000,0.498885,0.245000,0.010000,1.551000,1.028000,0.049000
Assam,Biswanath,Borgang New (Koherbari),93.294600,26.834600,0.362000,0.209000,0.524896,1.594000,0.019000,1.607000,1.220000,0.120000
Assam,Biswanath,Behali,93.357800,26.832300,0.459000,0.026000,0.524320,2.507000,0.012000,1.636000,1.123000,0.079000
Assam,Biswanath,Biswanath Chariali,93.151800,26.725300,0.398000,0.369000,0.725221,1.107000,0.008000,1.554000,1.028000,0.058000
Assam,Biswanath,Gohpur New,93.609900,26.880000,0.510000,0.185000,0.757539,1.480000,0.010000,1.617000,1.220000,0.075000
Assam,Biswanath,Helem New,93.465800,26.850000,0.460000,0.069000,0.693115,0.506000,0.010000,1.808000,1.308000,0.237000
Assam,Dhemaji,Bordoloni,94.427200,27.413400,0.451000,0.209000,0.274136,2.348000,0.019000,1.626000,0.701000,0.172000
Assam,Dhemaji,Dhemaji,94.587800,27.511700,0.412000,0.209000,0.167506,1.650000,0.010000,1.563000,1.194000,0.133000
Assam,Dhemaji,Santipur,94.505000,27.555300,0.403000,0.209000,0.584527,0.252000,0.025000,1.520000,1.152000,0.080000
Assam,Dhemaji,Bhagaban Charali,94.856600,27.709800,0.460000,0.376000,0.244892,0.961000,0.013000,1.451000,1.001000,0.049000
Assam,Dhemaji,Bijoypur,95.166800,27.780400,0.452000,0.185000,0.758467,1.480000,0.014000,1.583000,0.704000,0.080000
Assam,Dhemaji,Jonai Murkongselek,95.146700,27.836700,0.472000,0.361000,0.512257,0.019000,0.001000,1.508000,0.955000,0.120000
Assam,Dhemaji,Telem,95.055600,27.712500,0.449000,0.189000,0.164396,2.507000,0.053000,1.543000,1.194000,0.309000
Assam,Dhemaji,Siripani,94.650000,27.582800,0.449000,0.216000,0.091210,1.594000,0.087000,1.603000,1.135000,0.055000
Assam,Dhemaji,Sisibargaon,94.722200,27.541700,0.403000,0.369000,0.264483,1.013000,0.006000,1.563000,0.701000,0.109000
Assam,Lakhimpur,Bihpuria,93.908300,27.033300,0.449000,0.271000,0.790933,0.566000,0.008000,1.603000,1.220000,0.218000
Assam,Lakhimpur,Boginadi Balijan New,94.189000,27.383600,0.449000,0.026000,0.681599,1.306000,0.013000,1.583000,0.701000,0.218000
Assam,Lakhimpur,Borbil Tariyani,94.174600,27.402900,0.444000,0.361000,0.308572,0.071000,0.008000,1.607000,1.224000,0.075000
Assam,Lakhimpur,Kadam,94.150000,27.300000,0.403000,0.185000,0.489059,1.107000,0.053000,1.651000,0.801000,0.309000
Assam,Lakhimpur,Moridirgha,94.135600,27.323500,0.474000,0.410000,0.251390,0.252000,0.078000,1.558000,1.224000,0.079000
Assam,Lakhimpur,Pathalipam,94.230000,27.447700,0.505000,0.182000,0.385544,0.908000,0.034000,1.508000,1.147000,0.051000
Assam,Lakhimpur,Pathalipam Ii,94.210000,27.440000,0.451000,0.362000,0.393318,0.537000,0.025000,1.461000,1.751000,0.141000
Assam,Lakhimpur,Harmoti,93.853900,27.122900,0.507000,0.271000,0.252849,0.043000,0.006000,1.551000,0.704000,0.075000
Assam,Lakhimpur,Dejoo,94.025300,27.271600,0.446000,0.209000,0.523677,1.109000,0.001000,1.451000,1.066000,0.079000
Assam,Lakhimpur,Koilamari 6 No Line,94.042500,27.315900,0.459000,0.134000,0.607456,1.109000,0.056000,1.670000,1.062000,0.172000
Assam,Lakhimpur,N. Lakhipur,94.102800,27.222400,0.403000,0.401000,0.327369,0.566000,0.012000,1.492000,1.135000,0.237000
Assam,Lakhimpur,Panigaon,94.110700,27.137400,0.472000,0.134000,0.617716,0.915000,0.019000,1.583000,0.955000,0.075000
Assam,Lakhimpur,Dolanghat Chara,93.998400,27.163300,0.403000,0.185000,0.553454,0.566000,0.012000,1.451000,1.227000,0.075000
Assam,Lakhimpur,Bhogpur Charali,93.832800,27.046600,0.472000,0.243000,0.770875,0.908000,0.019000,1.583000,1.227000,0.127000
Assam,Lakhimpur,Narayanpur,93.854900,26.953500,0.412000,0.410000,0.173874,0.245000,0.010000,1.636000,1.147000,0.055000
Bihar,Araria,Araria,87.460900,26.143200,0.472000,0.362000,0.281790,0.245000,0.067000,1.659000,1.066000,0.141000
Bihar,Araria,Paikapar,87.150400,26.065300,0.604000,0.189000,0.042452,1.112000,0.008000,1.563000,1.751000,0.105000
Bihar,Araria,Bathnaha 1,87.149700,26.069300,0.422000,0.271000,0.081984,1.107000,0.014000,1.508000,1.227000,0.048000
Bihar,Araria,Haripur,87.231500,26.231500,0.472000,0.243000,0.333253,0.541000,0.001000,1.543000,1.224000,0.181000
Bihar,Araria,Matiyari,87.251000,26.320600,0.398000,0.410000,0.294193,1.594000,0.078000,1.554000,1.308000,0.109000
Bihar,Araria,Jokihat,87.655900,26.161200,0.434000,0.209000,0.445279,1.323000,0.004000,1.563000,0.955000,0.237000
Bihar,Araria,Palasi,87.224000,26.322800,0.422000,0.387000,0.240924,0.506000,0.067000,1.554000,1.227000,0.133000
Bihar,Araria,Raniganj,87.232100,26.094900,0.408000,0.182000,0.706717,0.961000,0.011000,1.581000,1.066000,0.184000
Bihar,Araria,Sikti,87.547900,26.406400,0.449000,0.361000,0.513811,0.537000,0.053000,1.562000,0.909000,0.048000
Bihar,Arwal,Arwal,84.666800,25.249500,0.604000,0.239000,0.411447,0.961000,0.056000,1.674000,0.896000,0.055000
Bihar,Arwal,Dirpal Bigha,84.703200,25.294300,0.604000,0.410000,0.618866,0.566000,0.011000,1.583000,1.043000,0.262000
Bihar,Arwal,Imamganj,84.748900,25.215200,0.510000,0.403000,0.265372,1.112000,0.087000,1.508000,2.215000,0.047000
Bihar,Arwal,Madhubani,84.604500,25.190400,0.444000,0.387000,0.094645,0.506000,0.078000,1.545000,1.062000,0.141000
Bihar,Arwal,Kaler,84.500200,25.117200,0.459000,0.362000,0.741353,0.043000,0.010000,1.583000,1.045000,0.048000
Bihar,Arwal,Bairbigha,84.715100,25.153500,0.446000,0.379000,0.693711,0.043000,0.034000,1.607000,0.704000,0.055000
Bihar,Arwal,Kinjer,84.829100,25.216800,0.400000,0.361000,0.580750,1.107000,0.025000,1.543000,1.751000,0.052000
Bihar,Arwal,Kurtha,84.808900,25.124700,0.448000,0.362000,0.745896,0.541000,0.002000,1.674000,0.759000,0.049000
Bihar,Arwal,Jhunathi,84.885300,25.211400,0.379000,0.134000,0.228110,0.302000,0.013000,1.636000,1.123000,0.141000
Bihar,Arwal,Bansi Surajpur,84.732400,25.114600,0.412000,0.230000,0.196940,2.507000,0.087000,1.583000,0.834000,0.080000
Bihar,Aurangabad,Aurangabad,84.384500,24.746200,0.422000,0.185000,0.516441,1.109000,0.019000,1.583000,1.840000,0.309000
Bihar,Aurangabad,Parnawa,84.344500,24.840700,0.604000,0.361000,0.465512,1.013000,0.001000,1.551000,1.001000,0.120000
Bihar,Aurangabad,Barun,84.212800,24.868500,0.398000,0.364000,0.232799,1.422000,0.010000,1.808000,1.220000,0.098000
Bihar,Aurangabad,Narari Kala,84.149100,24.787700,0.434000,0.376000,0.758969,0.571000,0.078000,1.508000,1.043000,0.080000
Bihar,Aurangabad,Daudnagar,84.404900,25.034600,0.398000,0.379000,0.289001,0.537000,0.001000,1.636000,1.227000,0.109000
Bihar,Aurangabad,Deo1,84.440100,24.668700,0.362000,0.243000,0.522940,1.109000,0.002000,1.624000,1.014000,0.127000
Bihar,Aurangabad,Deohara Goh,84.579300,25.004500,0.379000,0.380000,0.005278,1.480000,0.002000,1.563000,0.896000,0.181000
Bihar,Aurangabad,Dhobi Tola Goh,84.647700,24.984000,0.449000,0.230000,0.576205,1.594000,0.042000,1.508000,1.014000,0.172000
Bihar,Aurangabad,Etwan,84.544700,25.044000,0.457000,0.376000,0.117492,0.915000,0.012000,1.508000,1.840000,0.048000
Bihar,Aurangabad,Kutumba,84.220900,24.612800,0.400000,0.369000,0.693842,0.019000,0.019000,1.554000,1.194000,0.109000
Bihar,Aurangabad,Mahauli,84.162600,24.614600,0.459000,0.376000,0.055074,0.043000,0.011000,1.558000,1.001000,0.172000
Bihar,Aurangabad,Nabinagar,84.113900,24.639900,0.403000,0.361000,0.627095,0.302000,0.053000,1.659000,0.704000,0.047000
Bihar,Aurangabad,Obra,84.372400,24.889400,0.474000,0.069000,0.558114,0.302000,0.012000,1.624000,1.043000,0.133000
Bihar,Aurangabad,Rafiganj,84.631800,24.815100,0.457000,0.364000,0.067054,1.323000,0.011000,1.508000,1.123000,0.120000
Bihar,Aurangabad,Tineri Morh,84.642900,24.871000,0.446000,0.266000,0.289816,1.323000,0.087000,1.603000,1.194000,0.098000
Bihar,Banka,Amarpur,86.903000,25.038700,0.370000,0.369000,0.142976,0.961000,0.042000,1.583000,0.801000,0.109000
Bihar,Banka,English Morh,86.905700,24.995900,0.398000,0.185000,0.080223,1.112000,0.034000,1.607000,0.896000,0.141000
Bihar,Banka,Rampur,86.844800,25.005500,0.400000,0.380000,0.348302,0.506000,0.043000,1.461000,1.194000,0.075000
Bihar,Banka,Banka,86.923400,24.882300,0.354000,0.410000,0.395495,1.013000,0.025000,1.543000,1.227000,0.172000
Bihar,Banka,Chandan,86.665000,24.617100,0.459000,0.026000,0.780517,1.422000,0.010000,1.492000,1.227000,0.256000
Bihar,Banka,Baunsi,87.023900,24.801300,0.400000,0.398000,0.732007,1.323000,0.014000,1.624000,1.045000,0.133000
Bihar,Banka,Panjwara,87.097200,24.853000,0.434000,0.216000,0.271973,1.323000,0.034000,1.636000,1.081000,0.098000
Bihar,Banka,Tinmurty,86.601800,24.917900,0.398000,0.271000,0.545276,0.302000,0.006000,1.562000,1.014000,0.049000
Bihar,Banka,Katuria,86.722300,24.745700,0.474000,0.026000,0.560655,1.422000,0.053000,1.551000,2.215000,0.105000
Bihar,Banka,Kharharia,86.932700,25.132400,0.452000,0.401000,0.546486,1.594000,0.014000,1.492000,1.014000,0.075000
Bihar,Banka,Sambhuganj,86.733300,25.080600,0.379000,0.104000,0.540650,0.252000,0.034000,1.603000,1.194000,0.309000
Bihar,Banka,Mirzapur,86.760600,25.080600,0.452000,0.185000,0.787516,1.480000,0.042000,1.617000,1.001000,0.080000
Bihar,Begusarai,Bagrash,86.261100,25.559000,0.444000,0.271000,0.781206,0.396000,0.004000,1.628000,0.909000,0.058000
Bihar,Begusarai,Bakhri Salauna,86.261000,25.600100,0.425000,0.369000,0.766821,2.507000,0.011000,1.603000,1.224000,0.075000
Bihar,Begusarai,Peernagar,86.200000,25.576900,0.457000,0.361000,0.079896,2.507000,0.012000,1.583000,0.801000,0.133000
Bihar,Begusarai,Badi Balia,86.275500,25.419100,0.403000,0.410000,0.413606,0.961000,0.087000,1.461000,0.909000,0.181000
Bihar,Begusarai,Bariarpur,86.263000,25.399000,0.362000,0.271000,0.595675,0.541000,0.087000,1.603000,1.224000,0.075000
Bihar,Begusarai,Laxminia  *,86.315100,25.418400,0.507000,0.362000,0.227687,0.252000,0.078000,1.543000,1.028000,0.127000
Bihar,Begusarai,Parihara,86.273800,25.536000,0.425000,0.266000,0.505019,0.506000,0.002000,1.451000,1.147000,0.047000
Bihar,Begusarai,Pokharia,86.264800,25.418600,0.444000,0.364000,0.751016,2.348000,0.013000,1.563000,1.152000,0.109000
Bihar,Begusarai,Rahatpur,86.252500,25.385700,0.472000,0.243000,0.082407,0.541000,0.001000,1.626000,0.701000,0.262000
Bihar,Begusarai,Choti Balia,86.304300,25.422100,0.446000,0.182000,0.197917,0.908000,0.025000,1.558000,1.062000,0.051000
Bihar,Begusarai,Barun ‘0’ Mile,86.027200,25.447600,0.420000,0.209000,0.438836,0.541000,0.008000,1.583000,1.147000,0.047000
Bihar,Begusarai,Barieghu,86.142200,25.399900,0.446000,0.369000,0.431734,1.306000,0.013000,1.508000,1.227000,0.080000
Bihar,Begusarai,Begusarai Fc/Ib,86.137100,25.429900,0.460000,0.369000,0.757566,2.507000,0.014000,1.551000,1.062000,0.133000
Bihar,Begusarai,Haridia,86.140900,25.453900,0.444000,0.410000,0.311779,2.507000,0.056000,1.624000,1.194000,0.048000
Bihar,Begusarai,Harpur,86.076900,25.438800,0.446000,0.266000,0.150401,0.566000,0.056000,1.636000,1.194000,0.153000
Bihar,Begusarai,Kaithma,86.148200,25.390900,0.354000,0.134000,0.225692,0.043000,0.014000,1.492000,0.834000,0.051000
Bihar,Begusarai,Lakho,86.186600,25.412800,0.379000,0.230000,0.064178,1.323000,0.012000,1.492000,1.840000,0.181000
Bihar,Begusarai,Mohanpur Usrai,86.128700,25.521000,0.604000,0.182000,0.307838,0.537000,0.011000,1.670000,1.308000,0.052000
Bihar,Begusarai,Simri,86.222200,25.613100,0.460000,0.401000,0.033749,1.323000,0.010000,1.651000,0.955000,0.218000
Bihar,Begusarai,Cheriya Bariyarpur,86.090600,25.585300,0.398000,0.185000,0.635512,1.480000,0.004000,1.636000,1.001000,0.098000
Bihar,Begusarai,Gopalpur,86.022500,25.631500,0.400000,0.387000,0.494916,0.071000,0.001000,1.636000,1.066000,0.089000
Bihar,Begusarai,Kumbhidera,86.060000,25.652400,0.412000,0.362000,0.277854,0.043000,0.067000,1.657000,1.840000,0.055000
Bihar,Begusarai,Manjaul   *,86.123300,25.565300,0.460000,0.376000,0.149301,1.323000,0.043000,1.545000,1.227000,0.058000
Bihar,Begusarai,Aghara,86.035800,25.617500,0.408000,0.410000,0.404766,0.019000,0.010000,1.583000,0.701000,0.120000
Bihar,Begusarai,Kumarshan,86.200800,25.630800,0.370000,0.398000,0.123305,1.633000,0.006000,1.607000,1.751000,0.237000
Bihar,Begusarai,Dariarpur,86.226500,25.364600,0.370000,0.069000,0.456810,0.915000,0.043000,1.603000,1.014000,0.256000
